A,B
1.679309,2.9423532
1.6736226,2.984147
1.6683528,2.9421651
1.6833291,2.976993
1.6776854,2.9793878
1.6653455,2.925401
1.6760737,2.9537585
1.6671404,2.9088874
1.6690723,2.97785
1.6781335,2.9676704
1.6641731,2.9196913
1.6722813,2.9662468
1.6872021,2.9180374
1.6721458,2.950131
1.6614285,2.9541442
1.6740165,2.9452932
1.6730725,2.988988
1.6620718,2.9590166
1.6782675,2.9915113
1.6677264,2.9509478
1.6755351,2.9796898
1.6785465,2.9381588
1.6684167,2.923423
1.6769695,2.9487805
1.6623609,2.9135656
1.6758173,2.935587
1.6668441,2.9203932
1.6752245,2.917549
1.6644142,2.9333012
1.6763844,2.9887936
1.6778651,2.9567978
1.6759251,2.975974
1.679346,3.0075312
1.6671402,2.9589145
1.6836507,2.9360702
1.6699034,2.9832728
1.682685,2.9773111
1.6758304,2.9250848
1.6723661,2.971006
1.6711199,2.9687505
1.6669034,2.9688208
1.6526008,2.937605
1.6777493,2.9672334
1.6659824,2.935226
1.6789922,2.977989
1.6751406,2.9346123
1.6652092,2.955128
1.6777818,2.9638479
1.6740706,2.942462
1.6706214,2.9605262
1.672681,2.9532366
1.6665558,2.919278
1.653844,2.912026
1.6723897,2.955002
1.6496054,2.9158266
1.6695409,2.9965527
1.6853727,2.9755912
1.671992,2.9412928
1.6744168,2.916458
1.6584779,2.9401474
1.680534,2.9846954
1.678378,2.989102
1.6835787,2.955911
1.6716741,2.9079328
1.6660038,2.9494982
1.6750365,2.9422467
1.6676987,2.931357
1.6733927,2.944041
1.6818789,2.9725177
1.6733873,2.9312675
1.6570374,2.9378574
1.6754557,2.9603949
1.6762508,2.949329
1.6772873,2.961714
1.6804156,2.9740288
1.6722275,2.96447
1.6516565,2.8721347
1.674986,2.9672096
1.6642154,2.9186547
1.6734073,2.897122
1.6682773,2.9229095
1.673153,2.9196877
1.6626879,2.8953319
1.6705891,2.9426944
1.6716852,2.9664495
1.6826831,2.9482784
1.6676402,2.9902434
1.6697342,2.9648607
1.6564653,2.9443185
1.672932,2.9520438
1.6506642,2.922608
1.6668165,2.954719
1.6708254,2.9462082
1.6780723,2.9688475
1.6720166,2.9386861
1.6779076,2.9724581
1.6601363,2.9280553
1.6679137,2.9136045
1.6717515,2.9564059
1.6584812,2.9297922
1.6762654,2.9627452
1.6640015,2.9461355
1.6743437,2.953339
1.6651285,2.965252
1.6730845,2.9322906
1.6768607,2.9504817
1.6704743,2.954436
1.6596975,2.920345
1.647723,2.902986
1.6708037,2.9517553
1.6739318,2.954181
1.6674956,2.9718492
1.6891718,2.9847114
1.6686698,2.9518075
1.6681055,2.9397461
1.6754766,2.955056
1.6723832,2.9508936
1.6662391,2.9708922
1.6815722,2.9702997
1.6726433,2.9834938
1.6790925,2.9952967
1.6798122,2.960617
1.656745,2.91024
1.6577318,2.9203415
1.6650997,2.9423745
1.6639242,2.9592886
1.6658521,2.9571981
1.6475664,2.9425075
1.6705765,2.9501038
1.6720312,2.9662635
1.6814641,2.982347
1.6787535,2.9469283
1.680952,2.9669194
1.6629225,2.9118922
1.6583226,2.919635
1.6742617,2.9453223
1.6790808,2.9155562
1.6621171,2.842659
1.6703798,2.9760838
1.6713672,2.9136841
1.6687431,2.9553804
1.6645036,2.998724
1.6761893,2.9833379
1.6853265,2.9886107
1.6528894,2.9173195
1.672695,2.9145932
1.662669,2.9740057
1.6778762,3.0096602
1.672296,2.938734
1.6795367,2.9507213
1.6681131,2.9300578
1.6649996,2.9338207
1.6795688,2.9759433
1.6760601,2.9880507
1.6672891,2.9155304
1.6782944,2.977206
1.6662261,2.9602952
1.6690524,2.952127
1.6725997,2.9898627
1.6728578,2.9015522
1.6884805,3.0112097
1.659501,2.90946
1.6720434,2.9780612
1.6829536,2.9274035
1.6753927,2.9254835
1.6593789,2.900188
1.6730072,2.964018
1.674841,2.9627016
1.6602609,2.92622
1.6768425,2.9053428
1.6636866,2.9821527
1.6578684,2.9239554
1.6681068,2.9933243
1.6786944,2.9681394
1.6719998,2.9500947
1.686614,2.9704936
1.6633632,2.9849174
1.6632005,2.9508986
1.6729128,2.927517
1.6746745,2.9437141
1.6689618,2.970529
1.6629834,2.8954704
1.6729205,2.9547515
1.6714039,2.9498072
1.6730275,2.9450135
1.6727186,2.931117
1.6839356,2.9810948
1.681428,2.9611797
1.6535207,2.890672
1.6857914,2.989034
1.6625788,2.9344313
1.6818795,2.9685419
1.6758194,2.9490068
1.67791,2.95144
1.6677896,2.9364316
1.655694,2.91381
1.6745589,2.9864006
1.6746899,2.930724
1.6656598,2.9731247
1.6807426,2.9928632
1.6693144,2.9756753
1.6702104,2.983573
1.6645764,2.9343348
1.6744491,2.983644
1.666985,2.979987
1.6611327,2.9494326
1.6608276,2.9045753
1.6688715,2.9687114
1.6736135,2.9631143
1.6707838,2.936782
1.6901408,2.971015
1.6809384,2.9735072
1.6721438,2.9441159
1.6826339,2.9746935
1.6675856,2.9127932
1.6697062,2.931563
1.6836057,2.976226
1.6761613,2.9822705
1.678846,2.9747932
1.6688694,2.9722068
1.6593099,2.9373627
1.6712264,2.9602847
1.6658124,2.9215555
1.6560506,2.9306052
1.6610782,2.9198594
1.6641281,2.9512417
1.6714574,2.9509006
1.6731923,2.9023857
1.6679575,2.9497359
1.6730876,2.9349527
1.6666052,2.9422035
1.6677542,2.8501284
1.6798354,2.963478
1.6575015,2.8712482
1.6808262,2.927738
1.6799688,2.9821975
1.6660024,2.9224741
1.6651545,2.9662209
1.6773247,2.942989
1.6623908,2.926496
1.6739018,2.953428
1.6640886,2.9533324
1.6825309,2.988726
1.6570511,2.9131436
1.6739528,2.996004
1.6725652,2.9385393
1.6820734,2.9795163
1.6770853,2.9600725
1.6860102,2.9933832
1.6796111,2.9688332
1.6747439,2.9494963
1.6717391,2.9897854
1.6764811,2.9338808
1.6742995,2.8998473
1.6583525,2.8903055
1.6657817,2.9400032
1.6725867,2.933168
1.6734021,2.9157457
1.6772177,2.9417107
1.6823564,2.9562092
1.6714284,2.950969
1.6722686,2.9664893
1.6705381,2.9516509
1.673264,2.9704046
1.6449182,2.914816
1.6627437,2.9426262
1.6702822,2.9801617
1.6721356,2.9508185
1.6719958,2.9271972
1.6614884,2.9442568
1.6747878,2.9473014
1.6716713,2.9649675
1.6741631,2.967844
1.6637871,2.981141
1.6755017,2.965414
1.6671017,2.9001029
1.672793,3.0016901
1.6697707,2.963146
1.6663338,2.916697
1.6636657,2.9373012
1.6671352,2.9626353
1.672376,2.9033694
1.6749804,2.9987037
1.6775723,2.9729521
1.6766595,2.948605
1.6825743,2.951161
1.6612217,2.9694624
1.67685,2.9299607
1.659746,2.9322255
1.6745278,2.9456148
1.6682025,2.9656312
1.6794736,2.9132428
1.6719428,2.9357002
1.681993,2.9393594
1.6740881,2.9768898
1.6552688,2.887957
1.6638064,2.9433851
1.6870544,2.9932048
1.681427,2.9744127
1.6631906,2.9335725
1.6638631,2.930362
1.6687206,2.9248025
1.6744597,2.9793324
1.67422,2.9736779
1.6575441,2.9418795
1.6698658,2.9323618
1.6649688,2.9183307
1.6776294,2.9497106
1.6701577,2.9285831
1.6736783,2.9767246
1.6756061,2.9379787
1.6646315,2.9430313
1.6789579,2.9519506
1.6720456,2.9500735
1.6663994,2.939918
1.6609741,2.952985
1.678953,2.9786987
1.6675469,2.945872
1.6551956,2.9328485
1.6681443,2.9362803
1.6677917,2.9541101
1.6775908,2.9333117
1.6690592,2.9558835
1.6742418,2.9592717
1.6750902,2.964805
1.6759287,2.9201186
1.6811612,3.0109437
1.6675078,2.983877
1.6654723,2.9584837
1.6586341,2.9576519
1.6870944,2.9689488
1.6754228,2.9567275
1.6793339,2.9508924
1.6697791,2.9320173
1.6806009,2.938056
1.6783606,2.9713616
1.6744922,2.9479873
1.6633439,2.9409254
1.6698431,2.9255939
1.6668812,2.960461
1.6714207,2.9762175
1.6789924,2.9981337
1.676376,2.937776
1.669255,2.9305832
1.6730721,2.9760654
1.6835086,2.9549265
1.667133,2.9708378
1.6734385,2.9875693
1.6686792,2.9538274
1.6714606,3.0074112
1.6858013,2.9864676
1.6719403,2.928556
1.674821,2.9728968
1.6806504,2.9858663
1.6690317,2.9500318
1.6665913,2.943159
1.6635393,2.956034
1.6882427,2.9430895
1.6639814,2.8777864
1.6761961,2.9468775
1.6643413,2.96551
1.6568419,2.9605727
1.6720731,2.9647748
1.6797851,2.9886377
1.6736097,2.9799378
1.6640133,2.9697104
1.686784,2.9946866
1.6679963,2.9168558
1.6795053,2.9799135
1.6620859,2.9588964
1.6841477,2.9692643
1.6812176,2.943476
1.6754533,2.929346
1.6732842,2.9709342
1.6726843,2.9773083
1.661198,2.9357564
1.6693588,2.9827073
1.6690991,2.9606678
1.6713783,2.958636
1.6514194,2.9622219
1.6556971,2.9151251
1.6780996,2.9690566
1.6804683,2.9721916
1.6798729,2.9545708
1.6709572,2.9601326
1.665382,2.9569542
1.667078,2.9412344
1.6676333,2.9628243
1.6737014,2.9811077
1.6769025,2.9604356
1.6778619,2.95979
1.6761674,2.975444
1.6748899,2.9491735
1.6747339,2.9397764
1.6708969,2.9496686
1.6811314,2.9663615
1.6788683,2.9526892
1.6640816,2.900716
1.6673229,2.9752398
1.6632525,2.920471
1.6654214,2.9321797
1.6747502,2.9768116
1.6628916,2.9569013
1.6799158,2.9668684
1.6672359,2.9395087
1.668123,2.9246082
1.6637611,2.9458644
1.6770728,2.947024
1.6730509,2.9866512
1.6803924,2.9611018
1.6739744,2.9512537
1.6680696,2.9943774
1.6740024,2.962884
1.6679472,2.9115143
1.6784977,2.9502923
1.6846136,3.0004113
1.6852108,2.9628227
1.6780481,2.976426
1.6540602,2.863686
1.6808702,2.9255724
1.6695161,2.9199936
1.6823123,2.99138
1.6537899,2.9102209
1.6624577,2.9351158
1.6627837,2.946206
1.6823888,2.9407146
1.672664,2.9018257
1.6771327,2.9509895
1.6711885,2.9229598
1.6826,2.9882421
1.6663948,2.9873707
1.671244,2.9266508
1.6733994,2.948922
1.6667079,2.9525237
1.664717,2.927046
1.6650205,2.9765882
1.6724789,2.9323237
1.678619,2.9387197
1.6739239,2.9277387
1.6743981,2.9359264
1.6636606,2.905956
1.6652833,2.9010177
1.6626654,2.9667847
1.6843668,2.924647
1.6642255,2.970614
1.6726173,2.9441133
1.6794606,2.9836135
1.6690179,2.974824
1.6734982,2.9486418
1.6729821,2.9458427
1.6788368,2.9237473
1.6795236,2.9768133
1.6712025,2.925441
1.681064,2.9669287
1.6755403,2.9400468
1.6720538,2.92972
1.6682302,2.9398816
1.6765376,2.9717
1.675731,2.962074
1.665308,2.953649
1.6608876,2.9342127
1.6539588,2.9272923
1.6881866,2.934025
1.6802511,2.9832337
1.663129,2.932938
1.665216,2.940841
1.6784828,2.9755952
1.6653993,2.8923817
1.6775732,2.9624455
1.685898,2.9625802
1.6772538,2.9641366
1.6725348,2.9038348
1.672046,2.973926
1.6660213,2.9618602
1.6801174,2.9264734
1.6602112,2.9557965
1.6762351,2.9628885
1.670378,2.8996782
1.6706488,2.934763
1.6772007,2.9546945
1.6829175,2.9923246
1.6582943,2.93652
1.6684344,2.9525576
1.6696329,2.8970504
1.6577469,2.918531
1.6713897,2.958289
1.6823062,2.9693768
1.6737111,2.958381
1.670078,2.9740844
1.6768495,2.9104888
1.675615,2.9493947
1.6826615,2.9964123
1.6708008,2.9773934
1.6738945,2.9283388
1.6569242,2.9366589
1.6806835,2.9735475
1.6670966,2.913238
1.675282,2.9280543
1.6698153,2.906966
1.6668249,2.9290733
1.6726365,2.960031
1.6550323,2.8861787
1.6714764,2.9474185
1.686414,2.9794517
1.666,2.9412744
1.6759034,2.9639103
1.6766119,2.9654093
1.6724179,2.990686
1.655411,2.93481
1.684103,2.9606247
1.6817853,2.9662654
1.6718771,2.9050863
1.6648434,2.9180205
1.6808823,2.9422064
1.6737099,2.9367895
1.6812358,2.9338338
1.6776524,2.9274352
1.6676275,2.895591
1.6504375,2.9024851
1.6770892,2.9770534
1.6748861,2.9543116
1.6787158,2.9273992
1.6576109,2.918809
1.6858577,2.9817348
1.6667846,2.9103446
1.6663939,2.9316902
1.6736913,2.9714594
1.6624043,2.9314258
1.6760179,2.9623945
1.6837468,3.0095057
1.6825546,2.9711869
1.672528,2.9450262
1.6777399,2.9572475
1.6804446,2.9538789
1.6676261,2.9385765
1.6771599,2.9722638
1.6761078,2.927724
1.668353,2.9584506
1.6848276,2.9325473
1.6765232,2.9752088
1.6704589,2.942724
1.6691703,2.9839365
1.6499939,2.9351716
1.6675699,2.9358702
1.6784978,2.9831505
1.6691695,2.9661503
1.6621953,2.9272933
1.6617688,2.9295459
1.6672121,2.9349406
1.6776068,2.9923017
1.6702293,2.924522
1.6721865,2.9571745
1.6764789,2.9357316
1.673506,2.9511085
1.6761118,2.942148
1.678818,2.9569476
1.6702456,2.935335
1.669499,2.96804
1.6737467,2.9690862
1.6918048,2.97114
1.6627105,2.943948
1.6805255,2.9532104
1.6777691,2.9741218
1.6842867,2.9667122
1.6694692,2.93986
1.6834868,2.9751797
1.6796614,2.9209871
1.6705084,2.9378088
1.6605581,2.9580514
1.6844711,2.9501975
1.670142,2.9379516
1.6746637,2.9450614
1.6683327,2.9706743
1.67355,2.975334
1.666762,2.9580276
1.6637458,2.941588
1.6707414,2.9315097
1.6678984,2.9712584
1.6575263,2.8765948
1.6695755,2.9335127
1.6768816,2.876691
1.6702657,2.9614494
1.6660334,2.9457479
1.6775397,2.9713495
1.6626889,2.9453838
1.6632634,2.928875
1.6758229,2.9103515
1.6684374,2.9221582
1.6656628,2.9405978
1.683483,2.9553185
1.6698905,2.9865067
1.6765667,3.0162523
1.6755809,2.9686074
1.668408,2.9761512
1.669691,2.9585385
1.6795056,2.9658742
1.6623814,2.9221742
1.683131,2.955955
1.6842083,2.9522104
1.6660943,2.9227595
1.6820159,2.964709
1.6612393,2.9318306
1.675521,2.9256287
1.666324,2.9549284
1.6511898,2.9574277
1.6871319,2.9204962
1.6736039,2.9373372
1.6783705,2.9830065
1.6813724,2.9676123
1.6700946,2.936579
1.6760552,2.9619114
1.6741035,2.9381192
1.675995,2.9949138
1.6873169,2.970654
1.6767992,2.9664564
1.6641817,2.9242048
1.6826459,2.9770467
1.6904057,2.9847858
1.6690918,2.8942368
1.6648722,2.9544683
1.672181,2.9623106
1.6692425,2.952059
1.6864696,2.9706435
1.6723261,2.9548032
1.679494,2.9759598
1.6680502,2.9312942
1.673097,2.9716887
1.6609379,2.8988264
1.6838388,2.99465
1.6619562,2.9468982
1.663738,2.9110453
1.670184,2.9546895
1.672918,2.919091
1.6634581,2.9460754
1.6718557,2.9574044
1.6791936,2.9599063
1.6692559,2.9008377
1.6561185,2.9025652
1.6875151,3.0061362
1.6679941,2.9367466
1.6770401,2.9673812
1.6736085,2.9763734
1.6652863,2.965712
1.6700418,2.9803064
1.667868,2.9052215
1.6743654,2.9760375
1.6713263,2.9372108
1.6725739,2.9504328
1.6736567,2.9490032
1.6695045,2.97319
1.6841246,2.9735553
1.6704983,2.9267275
1.6757647,2.9279585
1.6869159,2.9917567
1.671921,2.9685059
1.6679976,2.9279485
1.661858,2.9303334
1.6660097,2.962976
1.6737847,2.9584553
1.6718675,2.9778924
1.6807268,2.97029
1.6808802,2.9267685
1.6735215,2.9407246
1.683708,2.9501257
1.6654834,2.943178
1.6579024,2.8853817
1.661883,2.974333
1.6619986,2.9372854
1.6738697,2.940672
1.6803375,2.9773264
1.6698182,2.9637
1.6764623,2.9405146
1.6547222,2.9628365
1.6730003,2.9981585
1.676269,2.9457333
1.6593288,2.9385638
1.6777425,2.9808168
1.6768731,2.9818966
1.6681522,2.9830968
1.6802427,2.9420197
1.6780784,2.9492939
1.6728209,2.9401765
1.6842479,2.9612217
1.6753433,2.948786
1.6739212,2.9130511
1.6700376,2.9416666
1.6734858,2.9473457
1.6535058,2.9110115
1.671387,2.981046
1.6650043,2.9409165
1.685163,2.971909
1.6696105,2.9310846
1.665423,2.8738482
1.6708279,2.9627433
1.6694335,2.9405322
1.6810329,2.954866
1.6796272,2.952307
1.6720097,2.8980618
1.6771959,2.9517431
1.6657887,2.939767
1.6661261,2.9472833
1.6754836,2.9639044
1.6813518,2.957705
1.6567284,2.9408832
1.6643165,2.9201338
1.6723206,2.9286406
1.6750528,2.9525132
1.6690471,2.9282706
1.6728443,2.977367
1.6706971,2.9875498
1.6742898,2.9418204
1.6872369,2.9328978
1.664496,2.9024277
1.6680816,2.8978133
1.668301,2.9668322
1.6828655,2.947521
1.6660043,2.9249468
1.6764162,2.9677901
1.6505604,2.9104161
1.6837436,2.9720933
1.6899836,2.954382
1.675725,2.9382887
1.6770291,2.9310215
1.6765971,2.9856372
1.6812147,2.9709544
1.6653366,2.9740922
1.6673828,2.9611912
1.6721008,2.925676
1.6741539,2.9248226
1.6759971,2.973896
1.6643097,2.9304533
1.6538109,2.9195335
1.6646123,2.9360492
1.6625347,2.9683251
1.6604962,2.9404376
1.6701596,2.9885657
1.667588,2.960107
1.6791366,2.9903493
1.6663396,2.9367197
1.681211,2.9534786
1.6605141,2.952439
1.6726243,2.9948971
1.6777819,2.9669883
1.6669885,2.9982836
1.675106,2.9744825
1.6784984,2.9303372
1.6762257,2.9266052
1.6727339,2.9374964
1.6758789,2.968364
1.6651937,2.9206774
1.6692815,2.9725075
1.6736833,2.926184
1.6780969,2.919979
1.6786157,2.9536781
1.6696602,2.9675965
1.6754072,2.9437737
1.6622833,2.9310906
1.6750407,2.9881022
1.6771802,2.9503803
1.6619729,2.9443626
1.6760619,2.969327
1.6680291,2.9682157
1.673054,2.9673398
1.6733142,2.9731781
1.6636924,2.8943396
1.6751904,2.9330776
1.6675491,2.9557192
1.6723783,2.97133
1.6726204,2.93819
1.6782756,2.9685724
1.6777283,2.9589224
1.6492306,2.9263651
1.6791401,2.9756827
1.6799686,2.954878
1.6739923,2.9521937
1.6849413,2.988637
1.6623477,2.9552002
1.6625429,2.9078777
1.6547817,2.8976965
1.6496158,2.9139266
1.6590711,2.9515612
1.6663601,2.9235222
1.6707458,2.92644
1.6781805,2.9667122
1.6666652,2.9687555
1.666255,2.9448464
1.6688907,2.9380941
1.6762363,2.940679
1.6758454,3.0020678
1.6768476,2.9128714
1.6910535,2.9896388
1.6688619,2.9364686
1.6819538,2.9611316
1.6663598,2.9676905
1.6687131,2.9454842
1.6849326,2.9628997
1.6551212,2.9357393
1.6798376,2.9896595
1.6774019,2.9835124
1.6669345,2.8825831
1.67007,2.9305325
1.6737553,2.9705667
1.6625062,2.9216113
1.6806631,2.9619396
1.6725836,2.9367867
1.6742713,2.9115353
1.6750011,2.9475
1.6657604,2.9501054
1.6689978,2.960065
1.67037,2.9415264
1.656978,2.9110525
1.6482143,2.9495623
1.6759284,2.9541414
1.6562624,2.900792
1.6806536,2.967577
1.6485857,2.8954744
1.670297,2.959486
1.6769835,2.9268546
1.6628435,2.9304917
1.6748334,2.9658275
1.6803372,2.8983762
1.661773,2.9723115
1.6613704,2.9566872
1.6875181,2.9905293
1.6748303,2.9533038
1.681758,2.9625797
1.6723262,2.9415705
1.6736561,2.9570982
1.6528045,2.9668257
1.6628864,2.888272
1.6728393,2.9425035
1.6814512,3.000907
1.6818532,2.9806676
1.6640308,2.9382138
1.6642324,2.9162273
1.6712161,2.9527297
1.6836048,3.0042014
1.6621083,2.9633696
1.6791103,2.9420624
1.6758305,2.9624372
1.6789949,2.9526026
1.6668484,2.9166508
1.66294,2.9462557
1.6723566,2.919543
1.6778245,2.9645557
1.6569281,2.9340632
1.6786866,2.9824636
1.6704412,2.9049778
1.678865,2.9235632
1.661738,2.9533417
1.6516764,2.9567008
1.6813431,2.9612823
1.6793422,3.000452
1.6741233,2.9252496
1.6742125,2.979674
1.675781,2.9384518
1.6613444,2.9288745
1.6715544,2.9461603
1.651094,2.9194756
1.6793115,2.9809468
1.677851,2.9733987
1.6639023,2.9505162
1.679126,2.9589918
1.6775306,2.969144
1.6767203,2.963464
1.677068,2.9473536
1.6741749,2.9949665
1.6810418,2.9929779
1.6688603,2.9217775
1.6766828,2.9490342
1.682851,2.9959564
1.6875207,2.9949236
1.6586081,2.9642258
1.67959,2.9497087
1.6667249,2.98347
1.6669886,2.8863847
1.6777024,2.9424083
1.6815647,2.9683063
1.6640893,2.9305673
1.6548856,2.8836436
1.6732177,2.9877956
1.6816458,2.9528332
1.6656452,2.9235508
1.6761173,2.9647262
1.6732801,3.0035594
1.671861,2.936125
1.6680533,2.9346466
1.6704274,2.9976032
1.6685516,2.9347718
1.667686,2.9470255
1.6747203,2.9497893
1.6731515,2.9168582
1.6658614,2.941528
1.684684,2.9919436
1.6644677,2.9062276
1.6595366,2.925276
1.6787236,2.9427872
1.6647792,2.9614024
1.6744864,2.989907
1.6777925,2.926469
1.6698198,2.947479
1.681934,2.9685621
1.6440275,2.932734
1.659593,2.9059412
1.6690935,2.940058
1.6658065,2.9545567
1.6753879,2.9264622
1.6627204,2.9071221
1.6690787,2.933387
1.6887941,2.976372
1.661996,2.9383307
1.6743919,2.9564064
1.6760538,2.9668422
1.6827618,2.9378147
1.6728088,2.9487953
1.6783605,2.9664996
1.6677002,2.9338646
1.6579872,2.9151134
1.6717591,2.9855483
1.6705269,2.973038
1.6669062,2.9399805
1.6755241,2.9649863
1.6587567,2.911765
1.6572951,2.9835525
1.6597822,2.9732041
1.6806568,2.9454987
1.6639823,2.948782
1.6756675,2.9215899
1.6723384,2.9568834
1.6605425,2.947343
1.6723858,2.9319842
1.6630756,2.9224093
1.6743562,2.9653132
1.6702105,2.9683282
1.6860869,3.0186195
1.687414,2.983887
1.6583905,2.9216025
1.6716024,2.9745524
1.6694192,2.9606066
1.6720845,2.9812267
1.6793891,2.9662123
1.6711334,2.9778628
1.674575,2.9375355
1.6783425,2.9441464
1.6752683,2.9867866
1.6649715,2.9043162
1.663103,2.8813565
1.6648937,2.9588761
1.6661354,2.9698224
1.6743674,2.9753685
1.6733335,2.9376488
1.681451,2.980962
1.6778916,2.9697516
1.68806,2.9851525
1.6818571,2.9611473
1.6766416,2.9577358
1.6655366,2.9145298
1.6723759,2.967114
1.6534187,2.9235783
1.6698714,2.926298
1.6752872,2.9329104
1.6719903,2.9810247
1.66932,2.9429717
1.676207,2.9823265
1.6765974,2.9797704
1.6715493,2.9848604
1.6778115,2.9859328
1.6713161,2.9680061
1.6772109,2.9685152
1.6787469,2.9847858
1.6751442,2.9407544
1.6843035,2.984282
1.6856226,2.939936
1.6780959,2.9801595
1.6715121,2.975264
1.6739825,2.9632137
1.6735401,2.9847028
1.6731026,2.948128
1.6850538,2.963603
1.6898799,2.9678373
1.6697954,2.9712195
1.6743671,2.969342
1.6675321,2.9454925
1.6745608,2.9592988
1.6587579,2.956769
1.6777784,2.9290066
1.6588534,2.9349837
1.6624528,2.9526722
1.6698492,2.9917095
1.6759329,2.9762056
1.6735196,2.9581778
1.6746669,2.9774187
1.6657171,2.9155507
1.673865,2.9768462
1.681059,2.9262927
1.6739,2.954463
1.6813142,2.9340558
1.6734204,3.0137177
1.6716994,2.9284875
1.6647817,2.960009
1.6711576,2.9675512
1.693148,2.9980145
1.6657541,2.9313014
1.6657562,2.9345293
1.6705446,2.9567573
1.6719315,2.9750228
1.6674687,2.977417
1.6720564,2.969223
1.6708477,2.9365675
1.6681408,2.9385083
1.6746804,2.9783032
1.679543,2.9877956
1.6574693,2.8988457
1.6662985,2.9724708
1.6710151,2.9737878
1.6685957,2.985143
1.6663688,2.9543235
1.6860044,2.9862247
1.6703187,2.9823084
1.6718811,2.958094
1.6682353,2.968735
1.6750873,2.9719925
1.6792421,2.993998
1.6687108,2.9816742
1.6886686,2.9772472
1.6757928,2.9752054
1.6786417,2.9858263
1.6858158,2.942275
1.6720071,2.932743
1.6623614,2.9560075
1.67156,2.9520912
1.6694003,2.9086711
1.6641701,2.9516482
1.6666402,2.960154
1.6733493,2.9334002
1.6787544,3.0103486
1.6735632,2.9370763
1.6651158,2.9054089
1.6778482,2.9652283
1.661932,2.9399564
1.677953,2.9606268
1.6917336,2.9713073
1.6679544,2.9334533
1.6562403,2.894475
1.6689013,2.987518
1.6829062,2.9683056
1.6669533,2.9704318
1.6847703,2.97868
1.6637536,2.9482634
1.6816388,2.9482853
1.6515216,2.909022
1.6605006,2.9387956
1.6760598,2.9130895
1.657128,2.94562
1.6752446,2.9770935
1.6753879,2.9944403
1.6737679,2.947595
1.6691374,2.9235952
1.6547962,2.9306386
1.657504,2.9156747
1.6707339,2.9590545
1.6763065,2.9783714
1.6816207,2.9606614
1.6723225,2.952742
1.673705,2.9149146
1.6703159,2.9597716
1.6717585,2.9223626
1.651705,2.909656
1.671039,2.9473789
1.666065,2.911855
1.6807287,2.967647
1.6679459,2.9715283
1.67966,2.9626544
1.676705,2.947412
1.6675506,2.9363568
1.675074,2.9265184
1.6728891,2.9687924
1.6718781,2.930005
1.6721256,2.9710512
1.6583363,2.9516542
1.6673052,2.9060636
1.6549985,2.9271235
1.6540428,2.9136035
1.6623726,2.93697
1.6703765,2.9526842
1.6836407,2.9737482
1.6646229,2.9330258
1.6776733,2.9388087
1.6719733,2.9758325
1.680185,2.9871175
1.6790626,3.0115123
1.6613507,2.9748163
1.6827308,2.9605348
1.6700087,2.9542198
1.680348,2.970467
